record_id,date_or_month,variable,value,unit,legacy_file,legacy_column,claimed_source,verified_source,station_id,measurement_type,temporal_resolution,aggregation_method,coverage,qa_flag,source_version,retrieval_date,verification_status,exclusion_reason,notes
b82e25bb5ecd673263dd,2017-01-13,pm25,148.295,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm25,monthly_avg,legacy script/Git history,unknown,modeled_reanalysis,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,CAMS overwrote pollutant column
db93a7e265d2b9ad41f7,2017-01-13,pm10,208.990,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm10,monthly_avg,legacy script/Git history,unknown,modeled_reanalysis,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,CAMS overwrote pollutant column
c2aa46e533b2c0755104,2017-01-13,no2,19.055,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,no2,monthly_avg,legacy script/Git history,unknown,modeled_reanalysis,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,CAMS overwrote pollutant column
ae7df55abfaa644d0caf,2017-01-13,so2,15.211,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,so2,monthly_avg,legacy script/Git history,unknown,modeled_reanalysis,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,CAMS overwrote pollutant column
f31234f11e2b315c29c1,2017-01-13,co,1225.095,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,co,monthly_avg,legacy script/Git history,unknown,modeled_reanalysis,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,CAMS overwrote pollutant column
02158502bfe81e50238c,2017-01-13,o3,61.431,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,o3,monthly_avg,legacy script/Git history,unknown,modeled_reanalysis,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,CAMS overwrote pollutant column
b3d7f114fd4dc1e99ad5,2017-01-14,aqi,229.080,unknown,data/daily_dhaka_aqi_dataset.csv,aqi,monthly_avg,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly AQI repeated by script
de01f3c13fc1de670b86,2017-01-14,pm25,148.484,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm25,monthly_avg,legacy script/Git history,unknown,modeled_reanalysis,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,CAMS overwrote pollutant column
e1d07ede4ebca6254774,2017-01-14,pm10,209.423,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm10,monthly_avg,legacy script/Git history,unknown,modeled_reanalysis,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,CAMS overwrote pollutant column
8aaf078476e89465020e,2017-01-14,no2,19.354,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,no2,monthly_avg,legacy script/Git history,unknown,modeled_reanalysis,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,CAMS overwrote pollutant column
70b01a14e75af8d82cc5,2017-01-14,so2,14.605,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,so2,monthly_avg,legacy script/Git history,unknown,modeled_reanalysis,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,CAMS overwrote pollutant column
51d1173c9ba3dc7a960a,2017-01-14,co,1240.081,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,co,monthly_avg,legacy script/Git history,unknown,modeled_reanalysis,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,CAMS overwrote pollutant column
8ab7d11a2f9bf224fb28,2017-01-14,o3,65.667,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,o3,monthly_avg,legacy script/Git history,unknown,modeled_reanalysis,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,CAMS overwrote pollutant column
e3f155558ea1b4249e7b,2017-01-15,aqi,229.080,unknown,data/daily_dhaka_aqi_dataset.csv,aqi,monthly_avg,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly AQI repeated by script
48c518cac35e70305997,2017-01-15,pm25,169.946,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm25,monthly_avg,legacy script/Git history,unknown,modeled_reanalysis,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,CAMS overwrote pollutant column
20e36f2afb70dfb25db2,2017-01-15,pm10,239.603,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm10,monthly_avg,legacy script/Git history,unknown,modeled_reanalysis,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,CAMS overwrote pollutant column
91b4321f874124a27fb8,2017-01-15,no2,21.981,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,no2,monthly_avg,legacy script/Git history,unknown,modeled_reanalysis,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,CAMS overwrote pollutant column
198d474fdfd98e563ff8,2017-01-15,so2,14.903,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,so2,monthly_avg,legacy script/Git history,unknown,modeled_reanalysis,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,CAMS overwrote pollutant column
8e285bba15f2560f89dc,2017-01-15,co,1322.990,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,co,monthly_avg,legacy script/Git history,unknown,modeled_reanalysis,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,CAMS overwrote pollutant column
503c4ed34e52341124a7,2017-01-15,o3,62.899,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,o3,monthly_avg,legacy script/Git history,unknown,modeled_reanalysis,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,CAMS overwrote pollutant column
3157d692b05f1a8bd528,2017-01-16,aqi,229.080,unknown,data/daily_dhaka_aqi_dataset.csv,aqi,monthly_avg,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly AQI repeated by script
5d11e8b2d715c9b2894f,2017-01-16,pm25,181.022,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm25,monthly_avg,legacy script/Git history,unknown,modeled_reanalysis,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,CAMS overwrote pollutant column
a4215f93ad86a6286e38,2017-01-16,pm10,255.392,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm10,monthly_avg,legacy script/Git history,unknown,modeled_reanalysis,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,CAMS overwrote pollutant column
9cd5589b2bc3a9161e70,2017-01-16,no2,25.718,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,no2,monthly_avg,legacy script/Git history,unknown,modeled_reanalysis,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,CAMS overwrote pollutant column
42f8371f8171ec93844d,2017-01-16,so2,16.893,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,so2,monthly_avg,legacy script/Git history,unknown,modeled_reanalysis,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,CAMS overwrote pollutant column
64345e380fe8cba87da2,2017-01-16,co,1547.122,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,co,monthly_avg,legacy script/Git history,unknown,modeled_reanalysis,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,CAMS overwrote pollutant column
fa4fd5bad12fca94bde1,2017-01-16,o3,62.826,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,o3,monthly_avg,legacy script/Git history,unknown,modeled_reanalysis,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,CAMS overwrote pollutant column
a77e96d57e0436ed2939,2017-01-17,aqi,229.080,unknown,data/daily_dhaka_aqi_dataset.csv,aqi,monthly_avg,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly AQI repeated by script
e0581126c52b8b5104fc,2017-01-17,pm25,224.820,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm25,monthly_avg,legacy script/Git history,unknown,modeled_reanalysis,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,CAMS overwrote pollutant column
ed19804b07d120dd087a,2017-01-17,pm10,317.216,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm10,monthly_avg,legacy script/Git history,unknown,modeled_reanalysis,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,CAMS overwrote pollutant column
18558eea247435513b64,2017-01-17,no2,32.986,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,no2,monthly_avg,legacy script/Git history,unknown,modeled_reanalysis,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,CAMS overwrote pollutant column
b54cee10590a508ed648,2017-01-17,so2,18.456,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,so2,monthly_avg,legacy script/Git history,unknown,modeled_reanalysis,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,CAMS overwrote pollutant column
1598ccd5c2cbdc913659,2017-01-17,co,1913.642,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,co,monthly_avg,legacy script/Git history,unknown,modeled_reanalysis,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,CAMS overwrote pollutant column
7e8e4e3d12f12a477ba7,2017-01-17,o3,53.957,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,o3,monthly_avg,legacy script/Git history,unknown,modeled_reanalysis,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,CAMS overwrote pollutant column
a8b2f267fa0b28213e83,2017-01-18,aqi,229.080,unknown,data/daily_dhaka_aqi_dataset.csv,aqi,monthly_avg,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly AQI repeated by script
529e794d0d2ec5d5d155,2017-01-18,pm25,168.347,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm25,monthly_avg,legacy script/Git history,unknown,modeled_reanalysis,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,CAMS overwrote pollutant column
b6d1f4a858179a1fa9c7,2017-01-18,pm10,237.464,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm10,monthly_avg,legacy script/Git history,unknown,modeled_reanalysis,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,CAMS overwrote pollutant column
0f2def0857a851d183d5,2017-01-18,no2,26.354,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,no2,monthly_avg,legacy script/Git history,unknown,modeled_reanalysis,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,CAMS overwrote pollutant column
695799dadd79a0841f9a,2017-01-18,so2,15.298,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,so2,monthly_avg,legacy script/Git history,unknown,modeled_reanalysis,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,CAMS overwrote pollutant column
ffbdf831c84006a09de4,2017-01-18,co,1417.426,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,co,monthly_avg,legacy script/Git history,unknown,modeled_reanalysis,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,CAMS overwrote pollutant column
93855841140949c8e5ce,2017-01-18,o3,55.659,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,o3,monthly_avg,legacy script/Git history,unknown,modeled_reanalysis,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,CAMS overwrote pollutant column
918314f88cc4d1519477,2017-01-19,aqi,229.080,unknown,data/daily_dhaka_aqi_dataset.csv,aqi,monthly_avg,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly AQI repeated by script
6c1d874b6299ae69209e,2017-01-19,pm25,154.493,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm25,monthly_avg,legacy script/Git history,unknown,modeled_reanalysis,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,CAMS overwrote pollutant column
340ab01be3c28555bc78,2017-01-19,pm10,217.978,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm10,monthly_avg,legacy script/Git history,unknown,modeled_reanalysis,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,CAMS overwrote pollutant column
f8a0bfeb2e8cef9670be,2017-01-19,no2,21.189,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,no2,monthly_avg,legacy script/Git history,unknown,modeled_reanalysis,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,CAMS overwrote pollutant column
1d382f83d0b0244bcb87,2017-01-19,so2,14.497,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,so2,monthly_avg,legacy script/Git history,unknown,modeled_reanalysis,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,CAMS overwrote pollutant column
8c6a1c3203e27a2cfb8f,2017-01-19,co,1286.232,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,co,monthly_avg,legacy script/Git history,unknown,modeled_reanalysis,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,CAMS overwrote pollutant column
6fafe9ea4b9c21a7c1cb,2017-01-19,o3,69.952,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,o3,monthly_avg,legacy script/Git history,unknown,modeled_reanalysis,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,CAMS overwrote pollutant column
ab53c75b1ba8bbb31b91,2017-01-20,aqi,229.080,unknown,data/daily_dhaka_aqi_dataset.csv,aqi,monthly_avg,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly AQI repeated by script
31f253b1c68dbbfe86e7,2017-01-20,pm25,182.731,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm25,monthly_avg,legacy script/Git history,unknown,modeled_reanalysis,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,CAMS overwrote pollutant column
a8eda8c2364c4243e6b1,2017-01-20,pm10,257.603,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm10,monthly_avg,legacy script/Git history,unknown,modeled_reanalysis,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,CAMS overwrote pollutant column
a4ba4391af15f7ab2b48,2017-01-20,no2,24.933,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,no2,monthly_avg,legacy script/Git history,unknown,modeled_reanalysis,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,CAMS overwrote pollutant column
